,ICAO Code_origin,ICAO Code_destination,Origin,Destination,Line,Total_flights_AC_1,Total_flights_AC_2,Total_flights_AC_3,Total_pax,OD_pair
709,LDZA,ZBAA,POINT (16.0675 45.7407),POINT (116.6031 40.0799),"LINESTRING (16.0675 45.7407, 116.6031 40.0799)",0.0,0.0,0.0,0.0,LDZA_ZBAA
710,LDZA,VIDP,POINT (16.0675 45.7407),POINT (77.1006 28.5567),"LINESTRING (16.0675 45.7407, 77.1006 28.5567)",0.0,-0.0,-0.0,-0.0,LDZA_VIDP
711,LDZA,EFRO,POINT (16.0675 45.7407),POINT (25.8275 66.55800000000001),"LINESTRING (16.0675 45.7407, 25.8275 66.55800000000001)",0.0,0.0,0.0,0.0,EFRO_LDZA
712,LDZA,EHEH,POINT (16.0675 45.7407),POINT (5.3784 51.4505),"LINESTRING (16.0675 45.7407, 5.3784 51.4505)",0.0,0.0,0.0,0.0,EHEH_LDZA
713,LDZA,EFHK,POINT (16.0675 45.7407),POINT (24.9633 60.3172),"LINESTRING (16.0675 45.7407, 24.9633 60.3172)",-0.0,-0.0,-0.0,-0.0,EFHK_LDZA
715,LDZA,EBBR,POINT (16.0675 45.7407),POINT (4.4859 50.9002),"LINESTRING (16.0675 45.7407, 4.4859 50.9002)",1.0,-0.0,-0.0,23.0,EBBR_LDZA
716,LDZA,EIDW,POINT (16.0675 45.7407),POINT (-6.2701 53.4213),"LINESTRING (16.0675 45.7407, -6.2701 53.4213)",1.0,-0.0,-0.0,25.0,EIDW_LDZA
717,LDZA,LGAV,POINT (16.0675 45.7407),POINT (23.948 37.9362),"LINESTRING (16.0675 45.7407, 23.948 37.9362)",1.0,-0.0,-0.0,24.0,LDZA_LGAV
718,LDZA,BIKF,POINT (16.0675 45.7407),POINT (-21.9466 64.1318),"LINESTRING (16.0675 45.7407, -21.9466 64.1318)",0.0,0.0,0.0,0.0,BIKF_LDZA
719,LDZA,EETN,POINT (16.0675 45.7407),POINT (24.8165 59.4144),"LINESTRING (16.0675 45.7407, 24.8165 59.4144)",0.0,0.0,0.0,0.0,EETN_LDZA
720,LDZA,LKPR,POINT (16.0675 45.7407),POINT (14.2632 50.1018),"LINESTRING (16.0675 45.7407, 14.2632 50.1018)",1.0,-0.0,-0.0,33.0,LDZA_LKPR
721,LDZA,FACT,POINT (16.0675 45.7407),POINT (18.6021 -33.9715),"LINESTRING (16.0675 45.7407, 18.6021 -33.9715)",0.0,0.0,0.0,0.0,FACT_LDZA
722,LDZA,ESSA,POINT (16.0675 45.7407),POINT (17.9186 59.6519),"LINESTRING (16.0675 45.7407, 17.9186 59.6519)",1.0,-0.0,-0.0,27.0,ESSA_LDZA
723,LDZA,EGPH,POINT (16.0675 45.7407),POINT (-3.3725 55.95),"LINESTRING (16.0675 45.7407, -3.3725 55.95)",0.0,0.0,0.0,0.0,EGPH_LDZA
724,LDZA,LFQQ,POINT (16.0675 45.7407),POINT (3.1025 50.5669),"LINESTRING (16.0675 45.7407, 3.1025 50.5669)",1.0,-0.0,-0.0,20.0,LDZA_LFQQ
725,LDZA,LPPT,POINT (16.0675 45.7407),POINT (-9.135899999999999 38.7813),"LINESTRING (16.0675 45.7407, -9.135899999999999 38.7813)",-0.0,-0.0,-0.0,-0.0,LDZA_LPPT
726,EBBR,LIRF,POINT (4.4859 50.9002),POINT (12.239712 41.77354),"LINESTRING (4.4859 50.9002, 12.239712 41.77354)",1.0,-0.0,-0.0,56.0,EBBR_LIRF
727,EBBR,EDDT,POINT (4.4859 50.9002),POINT (13.2877 52.5597),"LINESTRING (4.4859 50.9002, 13.2877 52.5597)",1.0,-0.0,-0.0,56.0,EBBR_EDDT
728,EBBR,RJAA,POINT (4.4859 50.9002),POINT (140.3843 35.7702),"LINESTRING (4.4859 50.9002, 140.3843 35.7702)",0.0,0.0,1.0,107.0,EBBR_RJAA
729,EBBR,EDDM,POINT (4.4859 50.9002),POINT (11.7861 48.3538),"LINESTRING (4.4859 50.9002, 11.7861 48.3538)",1.0,-0.0,-0.0,56.0,EBBR_EDDM
730,EBBR,LFPG,POINT (4.4859 50.9002),POINT (2.55 49.0128),"LINESTRING (4.4859 50.9002, 2.55 49.0128)",1.0,1.0,-0.0,176.0,EBBR_LFPG
731,EBBR,SAEZ,POINT (4.4859 50.9002),POINT (-58.5373 -34.8165),"LINESTRING (4.4859 50.9002, -58.5373 -34.8165)",0.0,0.0,0.0,0.0,EBBR_SAEZ
732,EBBR,CYYZ,POINT (4.4859 50.9002),POINT (-79.61450000000001 43.6817),"LINESTRING (4.4859 50.9002, -79.61450000000001 43.6817)",0.0,0.0,0.0,0.0,CYYZ_EBBR
733,EBBR,MMMX,POINT (4.4859 50.9002),POINT (-99.0719 19.4361),"LINESTRING (4.4859 50.9002, -99.0719 19.4361)",0.0,0.0,0.0,-0.0,EBBR_MMMX
734,EBBR,CYVR,POINT (4.4859 50.9002),POINT (-123.1788 49.1951),"LINESTRING (4.4859 50.9002, -123.1788 49.1951)",0.0,0.0,0.0,0.0,CYVR_EBBR
735,EBBR,EDDF,POINT (4.4859 50.9002),POINT (8.570600000000001 50.0333),"LINESTRING (4.4859 50.9002, 8.570600000000001 50.0333)",1.0,-0.0,-0.0,56.0,EBBR_EDDF
736,EBBR,KJFK,POINT (4.4859 50.9002),POINT (-73.77970000000001 40.6446),"LINESTRING (4.4859 50.9002, -73.77970000000001 40.6446)",0.0,1.0,-0.0,96.0,EBBR_KJFK
737,EBBR,SBGL,POINT (4.4859 50.9002),POINT (-43.2566 -22.8053),"LINESTRING (4.4859 50.9002, -43.2566 -22.8053)",0.0,0.0,0.0,0.0,EBBR_SBGL
738,EBBR,LEMD,POINT (4.4859 50.9002),POINT (-3.5626 40.4719),"LINESTRING (4.4859 50.9002, -3.5626 40.4719)",1.0,-0.0,-0.0,56.0,EBBR_LEMD
739,EBBR,ZSPD,POINT (4.4859 50.9002),POINT (121.8083 31.1443),"LINESTRING (4.4859 50.9002, 121.8083 31.1443)",0.0,0.0,0.0,-0.0,EBBR_ZSPD
740,EBBR,OMDB,POINT (4.4859 50.9002),POINT (55.3641 25.2566),"LINESTRING (4.4859 50.9002, 55.3641 25.2566)",0.0,-0.0,-0.0,-0.0,EBBR_OMDB
741,EBBR,LTFM,POINT (4.4859 50.9002),POINT (28.7425 41.2593),"LINESTRING (4.4859 50.9002, 28.7425 41.2593)",-0.0,1.0,-0.0,98.0,EBBR_LTFM
742,EBBR,ZBAA,POINT (4.4859 50.9002),POINT (116.6031 40.0799),"LINESTRING (4.4859 50.9002, 116.6031 40.0799)",0.0,0.0,0.0,-0.0,EBBR_ZBAA
743,EBBR,VIDP,POINT (4.4859 50.9002),POINT (77.1006 28.5567),"LINESTRING (4.4859 50.9002, 77.1006 28.5567)",0.0,0.0,0.0,-0.0,EBBR_VIDP
744,EBBR,EFRO,POINT (4.4859 50.9002),POINT (25.8275 66.55800000000001),"LINESTRING (4.4859 50.9002, 25.8275 66.55800000000001)",0.0,0.0,0.0,0.0,EBBR_EFRO
745,EBBR,EHEH,POINT (4.4859 50.9002),POINT (5.3784 51.4505),"LINESTRING (4.4859 50.9002, 5.3784 51.4505)",1.0,-0.0,-0.0,33.0,EBBR_EHEH
746,EBBR,EFHK,POINT (4.4859 50.9002),POINT (24.9633 60.3172),"LINESTRING (4.4859 50.9002, 24.9633 60.3172)",1.0,-0.0,-0.0,41.0,EBBR_EFHK
747,EBBR,LDZA,POINT (4.4859 50.9002),POINT (16.0675 45.7407),"LINESTRING (4.4859 50.9002, 16.0675 45.7407)",1.0,-0.0,-0.0,26.0,EBBR_LDZA
749,EBBR,EIDW,POINT (4.4859 50.9002),POINT (-6.2701 53.4213),"LINESTRING (4.4859 50.9002, -6.2701 53.4213)",1.0,-0.0,-0.0,56.0,EBBR_EIDW
750,EBBR,LGAV,POINT (4.4859 50.9002),POINT (23.948 37.9362),"LINESTRING (4.4859 50.9002, 23.948 37.9362)",1.0,-0.0,-0.0,46.0,EBBR_LGAV
751,EBBR,BIKF,POINT (4.4859 50.9002),POINT (-21.9466 64.1318),"LINESTRING (4.4859 50.9002, -21.9466 64.1318)",0.0,0.0,0.0,0.0,BIKF_EBBR
752,EBBR,EETN,POINT (4.4859 50.9002),POINT (24.8165 59.4144),"LINESTRING (4.4859 50.9002, 24.8165 59.4144)",-0.0,-0.0,-0.0,-0.0,EBBR_EETN
753,EBBR,LKPR,POINT (4.4859 50.9002),POINT (14.2632 50.1018),"LINESTRING (4.4859 50.9002, 14.2632 50.1018)",1.0,-0.0,-0.0,46.0,EBBR_LKPR
754,EBBR,FACT,POINT (4.4859 50.9002),POINT (18.6021 -33.9715),"LINESTRING (4.4859 50.9002, 18.6021 -33.9715)",0.0,0.0,0.0,0.0,EBBR_FACT
755,EBBR,ESSA,POINT (4.4859 50.9002),POINT (17.9186 59.6519),"LINESTRING (4.4859 50.9002, 17.9186 59.6519)",1.0,-0.0,-0.0,52.0,EBBR_ESSA
756,EBBR,EGPH,POINT (4.4859 50.9002),POINT (-3.3725 55.95),"LINESTRING (4.4859 50.9002, -3.3725 55.95)",1.0,-0.0,-0.0,25.0,EBBR_EGPH
757,EBBR,LFQQ,POINT (4.4859 50.9002),POINT (3.1025 50.5669),"LINESTRING (4.4859 50.9002, 3.1025 50.5669)",1.0,-0.0,-0.0,56.0,EBBR_LFQQ
758,EBBR,LPPT,POINT (4.4859 50.9002),POINT (-9.135899999999999 38.7813),"LINESTRING (4.4859 50.9002, -9.135899999999999 38.7813)",1.0,-0.0,-0.0,39.0,EBBR_LPPT
759,EIDW,LIRF,POINT (-6.2701 53.4213),POINT (12.239712 41.77354),"LINESTRING (-6.2701 53.4213, 12.239712 41.77354)",1.0,-0.0,-0.0,55.0,EIDW_LIRF
760,EIDW,EDDT,POINT (-6.2701 53.4213),POINT (13.2877 52.5597),"LINESTRING (-6.2701 53.4213, 13.2877 52.5597)",1.0,-0.0,-0.0,56.0,EDDT_EIDW
761,EIDW,RJAA,POINT (-6.2701 53.4213),POINT (140.3843 35.7702),"LINESTRING (-6.2701 53.4213, 140.3843 35.7702)",0.0,0.0,1.0,104.0,EIDW_RJAA
762,EIDW,EDDM,POINT (-6.2701 53.4213),POINT (11.7861 48.3538),"LINESTRING (-6.2701 53.4213, 11.7861 48.3538)",1.0,-0.0,-0.0,56.0,EDDM_EIDW
763,EIDW,LFPG,POINT (-6.2701 53.4213),POINT (2.55 49.0128),"LINESTRING (-6.2701 53.4213, 2.55 49.0128)",-0.0,1.0,-0.0,120.0,EIDW_LFPG
764,EIDW,SAEZ,POINT (-6.2701 53.4213),POINT (-58.5373 -34.8165),"LINESTRING (-6.2701 53.4213, -58.5373 -34.8165)",0.0,0.0,0.0,0.0,EIDW_SAEZ
765,EIDW,CYYZ,POINT (-6.2701 53.4213),POINT (-79.61450000000001 43.6817),"LINESTRING (-6.2701 53.4213, -79.61450000000001 43.6817)",0.0,0.0,0.0,0.0,CYYZ_EIDW
766,EIDW,MMMX,POINT (-6.2701 53.4213),POINT (-99.0719 19.4361),"LINESTRING (-6.2701 53.4213, -99.0719 19.4361)",0.0,0.0,0.0,-0.0,EIDW_MMMX
767,EIDW,CYVR,POINT (-6.2701 53.4213),POINT (-123.1788 49.1951),"LINESTRING (-6.2701 53.4213, -123.1788 49.1951)",0.0,0.0,0.0,0.0,CYVR_EIDW
768,EIDW,EDDF,POINT (-6.2701 53.4213),POINT (8.570600000000001 50.0333),"LINESTRING (-6.2701 53.4213, 8.570600000000001 50.0333)",1.0,-0.0,-0.0,56.0,EDDF_EIDW
769,EIDW,KJFK,POINT (-6.2701 53.4213),POINT (-73.77970000000001 40.6446),"LINESTRING (-6.2701 53.4213, -73.77970000000001 40.6446)",0.0,1.0,-0.0,105.0,EIDW_KJFK
770,EIDW,SBGL,POINT (-6.2701 53.4213),POINT (-43.2566 -22.8053),"LINESTRING (-6.2701 53.4213, -43.2566 -22.8053)",0.0,0.0,0.0,0.0,EIDW_SBGL
771,EIDW,LEMD,POINT (-6.2701 53.4213),POINT (-3.5626 40.4719),"LINESTRING (-6.2701 53.4213, -3.5626 40.4719)",1.0,-0.0,-0.0,56.0,EIDW_LEMD
772,EIDW,ZSPD,POINT (-6.2701 53.4213),POINT (121.8083 31.1443),"LINESTRING (-6.2701 53.4213, 121.8083 31.1443)",0.0,0.0,0.0,-0.0,EIDW_ZSPD
773,EIDW,OMDB,POINT (-6.2701 53.4213),POINT (55.3641 25.2566),"LINESTRING (-6.2701 53.4213, 55.3641 25.2566)",0.0,-0.0,-0.0,-0.0,EIDW_OMDB
774,EIDW,LTFM,POINT (-6.2701 53.4213),POINT (28.7425 41.2593),"LINESTRING (-6.2701 53.4213, 28.7425 41.2593)",1.0,-0.0,-0.0,56.0,EIDW_LTFM
775,EIDW,ZBAA,POINT (-6.2701 53.4213),POINT (116.6031 40.0799),"LINESTRING (-6.2701 53.4213, 116.6031 40.0799)",0.0,0.0,0.0,-0.0,EIDW_ZBAA
776,EIDW,VIDP,POINT (-6.2701 53.4213),POINT (77.1006 28.5567),"LINESTRING (-6.2701 53.4213, 77.1006 28.5567)",0.0,0.0,1.0,87.0,EIDW_VIDP
777,EIDW,EFRO,POINT (-6.2701 53.4213),POINT (25.8275 66.55800000000001),"LINESTRING (-6.2701 53.4213, 25.8275 66.55800000000001)",0.0,0.0,0.0,0.0,EFRO_EIDW
778,EIDW,EHEH,POINT (-6.2701 53.4213),POINT (5.3784 51.4505),"LINESTRING (-6.2701 53.4213, 5.3784 51.4505)",1.0,-0.0,-0.0,23.0,EHEH_EIDW
779,EIDW,EFHK,POINT (-6.2701 53.4213),POINT (24.9633 60.3172),"LINESTRING (-6.2701 53.4213, 24.9633 60.3172)",1.0,-0.0,-0.0,38.0,EFHK_EIDW
780,EIDW,LDZA,POINT (-6.2701 53.4213),POINT (16.0675 45.7407),"LINESTRING (-6.2701 53.4213, 16.0675 45.7407)",1.0,-0.0,-0.0,27.0,EIDW_LDZA
781,EIDW,EBBR,POINT (-6.2701 53.4213),POINT (4.4859 50.9002),"LINESTRING (-6.2701 53.4213, 4.4859 50.9002)",1.0,-0.0,-0.0,49.0,EBBR_EIDW
783,EIDW,LGAV,POINT (-6.2701 53.4213),POINT (23.948 37.9362),"LINESTRING (-6.2701 53.4213, 23.948 37.9362)",1.0,-0.0,-0.0,46.0,EIDW_LGAV
784,EIDW,BIKF,POINT (-6.2701 53.4213),POINT (-21.9466 64.1318),"LINESTRING (-6.2701 53.4213, -21.9466 64.1318)",0.0,0.0,0.0,0.0,BIKF_EIDW
785,EIDW,EETN,POINT (-6.2701 53.4213),POINT (24.8165 59.4144),"LINESTRING (-6.2701 53.4213, 24.8165 59.4144)",-0.0,-0.0,-0.0,-0.0,EETN_EIDW
786,EIDW,LKPR,POINT (-6.2701 53.4213),POINT (14.2632 50.1018),"LINESTRING (-6.2701 53.4213, 14.2632 50.1018)",1.0,-0.0,-0.0,39.0,EIDW_LKPR
787,EIDW,FACT,POINT (-6.2701 53.4213),POINT (18.6021 -33.9715),"LINESTRING (-6.2701 53.4213, 18.6021 -33.9715)",0.0,0.0,0.0,0.0,EIDW_FACT
788,EIDW,ESSA,POINT (-6.2701 53.4213),POINT (17.9186 59.6519),"LINESTRING (-6.2701 53.4213, 17.9186 59.6519)",1.0,-0.0,-0.0,48.0,EIDW_ESSA
789,EIDW,EGPH,POINT (-6.2701 53.4213),POINT (-3.3725 55.95),"LINESTRING (-6.2701 53.4213, -3.3725 55.95)",1.0,-0.0,-0.0,33.0,EGPH_EIDW
790,EIDW,LFQQ,POINT (-6.2701 53.4213),POINT (3.1025 50.5669),"LINESTRING (-6.2701 53.4213, 3.1025 50.5669)",1.0,-0.0,-0.0,41.0,EIDW_LFQQ
791,EIDW,LPPT,POINT (-6.2701 53.4213),POINT (-9.135899999999999 38.7813),"LINESTRING (-6.2701 53.4213, -9.135899999999999 38.7813)",1.0,-0.0,-0.0,46.0,EIDW_LPPT
792,LGAV,LIRF,POINT (23.948 37.9362),POINT (12.239712 41.77354),"LINESTRING (23.948 37.9362, 12.239712 41.77354)",-0.0,1.0,-0.0,76.0,LGAV_LIRF
793,LGAV,EDDT,POINT (23.948 37.9362),POINT (13.2877 52.5597),"LINESTRING (23.948 37.9362, 13.2877 52.5597)",1.0,-0.0,-0.0,56.0,EDDT_LGAV
794,LGAV,RJAA,POINT (23.948 37.9362),POINT (140.3843 35.7702),"LINESTRING (23.948 37.9362, 140.3843 35.7702)",0.0,0.0,1.0,122.0,LGAV_RJAA
795,LGAV,EDDM,POINT (23.948 37.9362),POINT (11.7861 48.3538),"LINESTRING (23.948 37.9362, 11.7861 48.3538)",1.0,-0.0,-0.0,54.0,EDDM_LGAV
796,LGAV,LFPG,POINT (23.948 37.9362),POINT (2.55 49.0128),"LINESTRING (23.948 37.9362, 2.55 49.0128)",0.0,1.0,-0.0,116.0,LFPG_LGAV
797,LGAV,SAEZ,POINT (23.948 37.9362),POINT (-58.5373 -34.8165),"LINESTRING (23.948 37.9362, -58.5373 -34.8165)",0.0,0.0,0.0,0.0,LGAV_SAEZ
798,LGAV,CYYZ,POINT (23.948 37.9362),POINT (-79.61450000000001 43.6817),"LINESTRING (23.948 37.9362, -79.61450000000001 43.6817)",0.0,0.0,0.0,0.0,CYYZ_LGAV
799,LGAV,MMMX,POINT (23.948 37.9362),POINT (-99.0719 19.4361),"LINESTRING (23.948 37.9362, -99.0719 19.4361)",0.0,0.0,0.0,0.0,LGAV_MMMX
800,LGAV,CYVR,POINT (23.948 37.9362),POINT (-123.1788 49.1951),"LINESTRING (23.948 37.9362, -123.1788 49.1951)",0.0,0.0,0.0,0.0,CYVR_LGAV
801,LGAV,EDDF,POINT (23.948 37.9362),POINT (8.570600000000001 50.0333),"LINESTRING (23.948 37.9362, 8.570600000000001 50.0333)",1.0,-0.0,-0.0,44.0,EDDF_LGAV
802,LGAV,KJFK,POINT (23.948 37.9362),POINT (-73.77970000000001 40.6446),"LINESTRING (23.948 37.9362, -73.77970000000001 40.6446)",0.0,0.0,1.0,107.0,KJFK_LGAV
803,LGAV,SBGL,POINT (23.948 37.9362),POINT (-43.2566 -22.8053),"LINESTRING (23.948 37.9362, -43.2566 -22.8053)",0.0,0.0,0.0,0.0,LGAV_SBGL
804,LGAV,LEMD,POINT (23.948 37.9362),POINT (-3.5626 40.4719),"LINESTRING (23.948 37.9362, -3.5626 40.4719)",1.0,-0.0,-0.0,56.0,LEMD_LGAV
805,LGAV,ZSPD,POINT (23.948 37.9362),POINT (121.8083 31.1443),"LINESTRING (23.948 37.9362, 121.8083 31.1443)",0.0,0.0,0.0,-0.0,LGAV_ZSPD
806,LGAV,OMDB,POINT (23.948 37.9362),POINT (55.3641 25.2566),"LINESTRING (23.948 37.9362, 55.3641 25.2566)",1.0,-0.0,-0.0,44.0,LGAV_OMDB
807,LGAV,LTFM,POINT (23.948 37.9362),POINT (28.7425 41.2593),"LINESTRING (23.948 37.9362, 28.7425 41.2593)",1.0,1.0,-0.0,154.0,LGAV_LTFM
808,LGAV,ZBAA,POINT (23.948 37.9362),POINT (116.6031 40.0799),"LINESTRING (23.948 37.9362, 116.6031 40.0799)",0.0,0.0,0.0,-0.0,LGAV_ZBAA
809,LGAV,VIDP,POINT (23.948 37.9362),POINT (77.1006 28.5567),"LINESTRING (23.948 37.9362, 77.1006 28.5567)",0.0,1.0,-0.0,104.0,LGAV_VIDP
810,LGAV,EFRO,POINT (23.948 37.9362),POINT (25.8275 66.55800000000001),"LINESTRING (23.948 37.9362, 25.8275 66.55800000000001)",0.0,0.0,0.0,0.0,EFRO_LGAV
811,LGAV,EHEH,POINT (23.948 37.9362),POINT (5.3784 51.4505),"LINESTRING (23.948 37.9362, 5.3784 51.4505)",0.0,0.0,0.0,0.0,EHEH_LGAV
812,LGAV,EFHK,POINT (23.948 37.9362),POINT (24.9633 60.3172),"LINESTRING (23.948 37.9362, 24.9633 60.3172)",1.0,-0.0,-0.0,39.0,EFHK_LGAV
813,LGAV,LDZA,POINT (23.948 37.9362),POINT (16.0675 45.7407),"LINESTRING (23.948 37.9362, 16.0675 45.7407)",1.0,-0.0,-0.0,30.0,LDZA_LGAV
814,LGAV,EBBR,POINT (23.948 37.9362),POINT (4.4859 50.9002),"LINESTRING (23.948 37.9362, 4.4859 50.9002)",1.0,-0.0,-0.0,45.0,EBBR_LGAV
815,LGAV,EIDW,POINT (23.948 37.9362),POINT (-6.2701 53.4213),"LINESTRING (23.948 37.9362, -6.2701 53.4213)",1.0,-0.0,-0.0,43.0,EIDW_LGAV
817,LGAV,BIKF,POINT (23.948 37.9362),POINT (-21.9466 64.1318),"LINESTRING (23.948 37.9362, -21.9466 64.1318)",0.0,0.0,0.0,0.0,BIKF_LGAV
818,LGAV,EETN,POINT (23.948 37.9362),POINT (24.8165 59.4144),"LINESTRING (23.948 37.9362, 24.8165 59.4144)",-0.0,-0.0,-0.0,-0.0,EETN_LGAV
819,LGAV,LKPR,POINT (23.948 37.9362),POINT (14.2632 50.1018),"LINESTRING (23.948 37.9362, 14.2632 50.1018)",1.0,-0.0,-0.0,35.0,LGAV_LKPR
820,LGAV,FACT,POINT (23.948 37.9362),POINT (18.6021 -33.9715),"LINESTRING (23.948 37.9362, 18.6021 -33.9715)",0.0,0.0,0.0,0.0,FACT_LGAV
821,LGAV,ESSA,POINT (23.948 37.9362),POINT (17.9186 59.6519),"LINESTRING (23.948 37.9362, 17.9186 59.6519)",1.0,-0.0,-0.0,52.0,ESSA_LGAV
822,LGAV,EGPH,POINT (23.948 37.9362),POINT (-3.3725 55.95),"LINESTRING (23.948 37.9362, -3.3725 55.95)",-0.0,-0.0,-0.0,-0.0,EGPH_LGAV
823,LGAV,LFQQ,POINT (23.948 37.9362),POINT (3.1025 50.5669),"LINESTRING (23.948 37.9362, 3.1025 50.5669)",1.0,-0.0,-0.0,38.0,LFQQ_LGAV
824,LGAV,LPPT,POINT (23.948 37.9362),POINT (-9.135899999999999 38.7813),"LINESTRING (23.948 37.9362, -9.135899999999999 38.7813)",1.0,-0.0,-0.0,44.0,LGAV_LPPT
825,BIKF,LIRF,POINT (-21.9466 64.1318),POINT (12.239712 41.77354),"LINESTRING (-21.9466 64.1318, 12.239712 41.77354)",0.0,-0.0,0.0,0.0,BIKF_LIRF
826,BIKF,EDDT,POINT (-21.9466 64.1318),POINT (13.2877 52.5597),"LINESTRING (-21.9466 64.1318, 13.2877 52.5597)",0.0,0.0,0.0,0.0,BIKF_EDDT
827,BIKF,RJAA,POINT (-21.9466 64.1318),POINT (140.3843 35.7702),"LINESTRING (-21.9466 64.1318, 140.3843 35.7702)",0.0,0.0,0.0,0.0,BIKF_RJAA
828,BIKF,EDDM,POINT (-21.9466 64.1318),POINT (11.7861 48.3538),"LINESTRING (-21.9466 64.1318, 11.7861 48.3538)",0.0,0.0,0.0,0.0,BIKF_EDDM
829,BIKF,LFPG,POINT (-21.9466 64.1318),POINT (2.55 49.0128),"LINESTRING (-21.9466 64.1318, 2.55 49.0128)",1.0,-0.0,0.0,29.0,BIKF_LFPG
830,BIKF,SAEZ,POINT (-21.9466 64.1318),POINT (-58.5373 -34.8165),"LINESTRING (-21.9466 64.1318, -58.5373 -34.8165)",0.0,0.0,0.0,0.0,BIKF_SAEZ
831,BIKF,CYYZ,POINT (-21.9466 64.1318),POINT (-79.61450000000001 43.6817),"LINESTRING (-21.9466 64.1318, -79.61450000000001 43.6817)",0.0,0.0,0.0,0.0,BIKF_CYYZ
832,BIKF,MMMX,POINT (-21.9466 64.1318),POINT (-99.0719 19.4361),"LINESTRING (-21.9466 64.1318, -99.0719 19.4361)",0.0,0.0,0.0,0.0,BIKF_MMMX
833,BIKF,CYVR,POINT (-21.9466 64.1318),POINT (-123.1788 49.1951),"LINESTRING (-21.9466 64.1318, -123.1788 49.1951)",0.0,0.0,0.0,0.0,BIKF_CYVR
834,BIKF,EDDF,POINT (-21.9466 64.1318),POINT (8.570600000000001 50.0333),"LINESTRING (-21.9466 64.1318, 8.570600000000001 50.0333)",0.0,0.0,0.0,0.0,BIKF_EDDF
835,BIKF,KJFK,POINT (-21.9466 64.1318),POINT (-73.77970000000001 40.6446),"LINESTRING (-21.9466 64.1318, -73.77970000000001 40.6446)",0.0,-0.0,0.0,-0.0,BIKF_KJFK
836,BIKF,SBGL,POINT (-21.9466 64.1318),POINT (-43.2566 -22.8053),"LINESTRING (-21.9466 64.1318, -43.2566 -22.8053)",0.0,0.0,0.0,0.0,BIKF_SBGL
837,BIKF,LEMD,POINT (-21.9466 64.1318),POINT (-3.5626 40.4719),"LINESTRING (-21.9466 64.1318, -3.5626 40.4719)",-0.0,-0.0,0.0,-0.0,BIKF_LEMD
838,BIKF,ZSPD,POINT (-21.9466 64.1318),POINT (121.8083 31.1443),"LINESTRING (-21.9466 64.1318, 121.8083 31.1443)",0.0,0.0,0.0,0.0,BIKF_ZSPD
839,BIKF,OMDB,POINT (-21.9466 64.1318),POINT (55.3641 25.2566),"LINESTRING (-21.9466 64.1318, 55.3641 25.2566)",0.0,0.0,0.0,0.0,BIKF_OMDB
840,BIKF,LTFM,POINT (-21.9466 64.1318),POINT (28.7425 41.2593),"LINESTRING (-21.9466 64.1318, 28.7425 41.2593)",0.0,0.0,0.0,0.0,BIKF_LTFM
841,BIKF,ZBAA,POINT (-21.9466 64.1318),POINT (116.6031 40.0799),"LINESTRING (-21.9466 64.1318, 116.6031 40.0799)",0.0,0.0,0.0,0.0,BIKF_ZBAA
842,BIKF,VIDP,POINT (-21.9466 64.1318),POINT (77.1006 28.5567),"LINESTRING (-21.9466 64.1318, 77.1006 28.5567)",0.0,0.0,0.0,0.0,BIKF_VIDP
843,BIKF,EFRO,POINT (-21.9466 64.1318),POINT (25.8275 66.55800000000001),"LINESTRING (-21.9466 64.1318, 25.8275 66.55800000000001)",0.0,0.0,0.0,0.0,BIKF_EFRO
844,BIKF,EHEH,POINT (-21.9466 64.1318),POINT (5.3784 51.4505),"LINESTRING (-21.9466 64.1318, 5.3784 51.4505)",0.0,0.0,0.0,0.0,BIKF_EHEH
845,BIKF,EFHK,POINT (-21.9466 64.1318),POINT (24.9633 60.3172),"LINESTRING (-21.9466 64.1318, 24.9633 60.3172)",0.0,0.0,0.0,0.0,BIKF_EFHK
846,BIKF,LDZA,POINT (-21.9466 64.1318),POINT (16.0675 45.7407),"LINESTRING (-21.9466 64.1318, 16.0675 45.7407)",0.0,0.0,0.0,0.0,BIKF_LDZA
847,BIKF,EBBR,POINT (-21.9466 64.1318),POINT (4.4859 50.9002),"LINESTRING (-21.9466 64.1318, 4.4859 50.9002)",0.0,0.0,0.0,0.0,BIKF_EBBR
848,BIKF,EIDW,POINT (-21.9466 64.1318),POINT (-6.2701 53.4213),"LINESTRING (-21.9466 64.1318, -6.2701 53.4213)",0.0,0.0,0.0,0.0,BIKF_EIDW
849,BIKF,LGAV,POINT (-21.9466 64.1318),POINT (23.948 37.9362),"LINESTRING (-21.9466 64.1318, 23.948 37.9362)",0.0,0.0,0.0,0.0,BIKF_LGAV
851,BIKF,EETN,POINT (-21.9466 64.1318),POINT (24.8165 59.4144),"LINESTRING (-21.9466 64.1318, 24.8165 59.4144)",0.0,0.0,0.0,0.0,BIKF_EETN
852,BIKF,LKPR,POINT (-21.9466 64.1318),POINT (14.2632 50.1018),"LINESTRING (-21.9466 64.1318, 14.2632 50.1018)",0.0,0.0,0.0,0.0,BIKF_LKPR
853,BIKF,FACT,POINT (-21.9466 64.1318),POINT (18.6021 -33.9715),"LINESTRING (-21.9466 64.1318, 18.6021 -33.9715)",0.0,0.0,0.0,0.0,BIKF_FACT
