,OD_pair,Total_flights_AC_1,Total_flights_AC_2,Total_flights_AC_3,Direct_pax,Transfering_pax,Total pax,Total flights,City A,City B,Origin,Destination,Direct_flights,Transfer_flights
374,FACT_ZSPD,0.0,0.0,0.0,0.0,0,0.0,0.0,Shanghai,Cape town,POINT (121.8083 31.1443),POINT (18.6021 -33.9715),"LINESTRING (121.8083 31.1443, 18.6021 -33.9715)","LINESTRING (121.8083 31.1443, 12.239712 41.77354, 18.6021 -33.9715)"
375,KJFK_LDZA,0.0,0.0,0.0,0.0,0,0.0,0.0,New York,Zagreb,POINT (-73.7797 40.6446),POINT (16.0675 45.7407),"LINESTRING (-73.7797 40.6446, 16.0675 45.7407)","LINESTRING (-73.7797 40.6446, 12.239712 41.77354, 16.0675 45.7407)"
376,KJFK_LEMD,0.0,0.0,0.0,0.0,0,0.0,0.0,New York,Madrid,POINT (-73.7797 40.6446),POINT (-3.5626 40.4719),"LINESTRING (-73.7797 40.6446, -3.5626 40.4719)","LINESTRING (-73.7797 40.6446, 12.239712 41.77354, -3.5626 40.4719)"
377,KJFK_LFPG,0.0,0.0,0.0,0.0,0,0.0,0.0,Paris,New York,POINT (2.55 49.0128),POINT (-73.7797 40.6446),"LINESTRING (2.55 49.0128, -73.7797 40.6446)","LINESTRING (2.55 49.0128, 12.239712 41.77354, -73.7797 40.6446)"
378,KJFK_LFQQ,0.0,0.0,0.0,0.0,0,0.0,0.0,New York,Lille,POINT (-73.7797 40.6446),POINT (3.1025 50.5669),"LINESTRING (-73.7797 40.6446, 3.1025 50.5669)","LINESTRING (-73.7797 40.6446, 12.239712 41.77354, 3.1025 50.5669)"
379,KJFK_LGAV,0.0,0.0,0.0,0.0,0,0.0,0.0,New York,Athens,POINT (-73.7797 40.6446),POINT (23.948 37.9362),"LINESTRING (-73.7797 40.6446, 23.948 37.9362)","LINESTRING (-73.7797 40.6446, 12.239712 41.77354, 23.948 37.9362)"
380,KJFK_LIRF,0.0,0.0,4.0,289.0,735,1024.0,4.0,Rome,New York,POINT (12.239712 41.77354),POINT (-73.7797 40.6446),"LINESTRING (12.239712 41.77354, -73.7797 40.6446)","LINESTRING (12.239712 41.77354, 12.239712 41.77354, -73.7797 40.6446)"
381,KJFK_LKPR,0.0,0.0,0.0,0.0,0,0.0,0.0,New York,Parague,POINT (-73.7797 40.6446),POINT (14.2632 50.1018),"LINESTRING (-73.7797 40.6446, 14.2632 50.1018)","LINESTRING (-73.7797 40.6446, 12.239712 41.77354, 14.2632 50.1018)"
382,KJFK_LPPT,0.0,0.0,0.0,0.0,0,0.0,0.0,New York,Lisbon,POINT (-73.7797 40.6446),POINT (-9.1359 38.7813),"LINESTRING (-73.7797 40.6446, -9.1359 38.7813)","LINESTRING (-73.7797 40.6446, 12.239712 41.77354, -9.1359 38.7813)"
383,KJFK_LTFM,0.0,0.0,0.0,0.0,0,0.0,0.0,New York,Instabul,POINT (-73.7797 40.6446),POINT (28.7425 41.2593),"LINESTRING (-73.7797 40.6446, 28.7425 41.2593)","LINESTRING (-73.7797 40.6446, 12.239712 41.77354, 28.7425 41.2593)"
384,KJFK_MMMX,0.0,0.0,2.0,512.0,0,512.0,2.0,Mexico city,New York,POINT (-99.0719 19.4361),POINT (-73.7797 40.6446),"LINESTRING (-99.0719 19.4361, -73.7797 40.6446)","LINESTRING (-99.0719 19.4361, 12.239712 41.77354, -73.7797 40.6446)"
385,KJFK_OMDB,0.0,0.0,0.0,0.0,0,0.0,0.0,New York,Dubai,POINT (-73.7797 40.6446),POINT (55.3641 25.2566),"LINESTRING (-73.7797 40.6446, 55.3641 25.2566)","LINESTRING (-73.7797 40.6446, 12.239712 41.77354, 55.3641 25.2566)"
386,KJFK_RJAA,0.0,0.0,0.0,0.0,0,0.0,0.0,Tokyo,New York,POINT (140.3843 35.7702),POINT (-73.7797 40.6446),"LINESTRING (140.3843 35.7702, -73.7797 40.6446)","LINESTRING (140.3843 35.7702, 12.239712 41.77354, -73.7797 40.6446)"
387,KJFK_SAEZ,0.0,0.0,0.0,0.0,0,0.0,0.0,Buenos Aires,New York,POINT (-58.5373 -34.8165),POINT (-73.7797 40.6446),"LINESTRING (-58.5373 -34.8165, -73.7797 40.6446)","LINESTRING (-58.5373 -34.8165, 12.239712 41.77354, -73.7797 40.6446)"
388,KJFK_SBGL,0.0,0.0,0.0,0.0,0,0.0,0.0,New York,Rio de Janeiro,POINT (-73.7797 40.6446),POINT (-43.2566 -22.8053),"LINESTRING (-73.7797 40.6446, -43.2566 -22.8053)","LINESTRING (-73.7797 40.6446, 12.239712 41.77354, -43.2566 -22.8053)"
389,KJFK_VIDP,0.0,0.0,0.0,0.0,0,0.0,0.0,New York,New Delhi,POINT (-73.7797 40.6446),POINT (77.1006 28.5567),"LINESTRING (-73.7797 40.6446, 77.1006 28.5567)","LINESTRING (-73.7797 40.6446, 12.239712 41.77354, 77.1006 28.5567)"
390,KJFK_ZBAA,0.0,0.0,0.0,0.0,0,0.0,0.0,New York,Beijing,POINT (-73.7797 40.6446),POINT (116.6031 40.0799),"LINESTRING (-73.7797 40.6446, 116.6031 40.0799)","LINESTRING (-73.7797 40.6446, 12.239712 41.77354, 116.6031 40.0799)"
391,KJFK_ZSPD,0.0,0.0,0.0,0.0,0,0.0,0.0,New York,Shanghai,POINT (-73.7797 40.6446),POINT (121.8083 31.1443),"LINESTRING (-73.7797 40.6446, 121.8083 31.1443)","LINESTRING (-73.7797 40.6446, 12.239712 41.77354, 121.8083 31.1443)"
392,LDZA_LEMD,0.0,0.0,0.0,0.0,0,0.0,0.0,Madrid,Zagreb,POINT (-3.5626 40.4719),POINT (16.0675 45.7407),"LINESTRING (-3.5626 40.4719, 16.0675 45.7407)","LINESTRING (-3.5626 40.4719, 12.239712 41.77354, 16.0675 45.7407)"
393,LDZA_LFPG,0.0,0.0,0.0,0.0,0,0.0,0.0,Paris,Zagreb,POINT (2.55 49.0128),POINT (16.0675 45.7407),"LINESTRING (2.55 49.0128, 16.0675 45.7407)","LINESTRING (2.55 49.0128, 12.239712 41.77354, 16.0675 45.7407)"
394,LDZA_LFQQ,0.0,0.0,0.0,0.0,0,0.0,0.0,Zagreb,Lille,POINT (16.0675 45.7407),POINT (3.1025 50.5669),"LINESTRING (16.0675 45.7407, 3.1025 50.5669)","LINESTRING (16.0675 45.7407, 12.239712 41.77354, 3.1025 50.5669)"
395,LDZA_LGAV,0.0,0.0,0.0,0.0,0,0.0,0.0,Zagreb,Athens,POINT (16.0675 45.7407),POINT (23.948 37.9362),"LINESTRING (16.0675 45.7407, 23.948 37.9362)","LINESTRING (16.0675 45.7407, 12.239712 41.77354, 23.948 37.9362)"
396,LDZA_LIRF,0.0,2.0,0.0,83.0,157,240.0,2.0,Rome,Zagreb,POINT (12.239712 41.77354),POINT (16.0675 45.7407),"LINESTRING (12.239712 41.77354, 16.0675 45.7407)","LINESTRING (12.239712 41.77354, 12.239712 41.77354, 16.0675 45.7407)"
397,LDZA_LKPR,0.0,0.0,0.0,0.0,0,0.0,0.0,Zagreb,Parague,POINT (16.0675 45.7407),POINT (14.2632 50.1018),"LINESTRING (16.0675 45.7407, 14.2632 50.1018)","LINESTRING (16.0675 45.7407, 12.239712 41.77354, 14.2632 50.1018)"
398,LDZA_LPPT,0.0,0.0,0.0,0.0,0,0.0,0.0,Zagreb,Lisbon,POINT (16.0675 45.7407),POINT (-9.1359 38.7813),"LINESTRING (16.0675 45.7407, -9.1359 38.7813)","LINESTRING (16.0675 45.7407, 12.239712 41.77354, -9.1359 38.7813)"
399,LDZA_LTFM,0.0,0.0,0.0,0.0,0,0.0,0.0,Instabul,Zagreb,POINT (28.7425 41.2593),POINT (16.0675 45.7407),"LINESTRING (28.7425 41.2593, 16.0675 45.7407)","LINESTRING (28.7425 41.2593, 12.239712 41.77354, 16.0675 45.7407)"
400,LDZA_MMMX,0.0,0.0,0.0,0.0,0,0.0,0.0,Mexico city,Zagreb,POINT (-99.0719 19.4361),POINT (16.0675 45.7407),"LINESTRING (-99.0719 19.4361, 16.0675 45.7407)","LINESTRING (-99.0719 19.4361, 12.239712 41.77354, 16.0675 45.7407)"
401,LDZA_OMDB,0.0,0.0,0.0,0.0,0,0.0,0.0,Dubai,Zagreb,POINT (55.3641 25.2566),POINT (16.0675 45.7407),"LINESTRING (55.3641 25.2566, 16.0675 45.7407)","LINESTRING (55.3641 25.2566, 12.239712 41.77354, 16.0675 45.7407)"
402,LDZA_RJAA,0.0,0.0,0.0,0.0,0,0.0,0.0,Tokyo,Zagreb,POINT (140.3843 35.7702),POINT (16.0675 45.7407),"LINESTRING (140.3843 35.7702, 16.0675 45.7407)","LINESTRING (140.3843 35.7702, 12.239712 41.77354, 16.0675 45.7407)"
403,LDZA_SAEZ,0.0,0.0,0.0,0.0,0,0.0,0.0,Buenos Aires,Zagreb,POINT (-58.5373 -34.8165),POINT (16.0675 45.7407),"LINESTRING (-58.5373 -34.8165, 16.0675 45.7407)","LINESTRING (-58.5373 -34.8165, 12.239712 41.77354, 16.0675 45.7407)"
404,LDZA_SBGL,0.0,0.0,0.0,0.0,0,0.0,0.0,Rio de Janeiro,Zagreb,POINT (-43.2566 -22.8053),POINT (16.0675 45.7407),"LINESTRING (-43.2566 -22.8053, 16.0675 45.7407)","LINESTRING (-43.2566 -22.8053, 12.239712 41.77354, 16.0675 45.7407)"
405,LDZA_VIDP,0.0,0.0,0.0,0.0,0,0.0,0.0,New Delhi,Zagreb,POINT (77.1006 28.5567),POINT (16.0675 45.7407),"LINESTRING (77.1006 28.5567, 16.0675 45.7407)","LINESTRING (77.1006 28.5567, 12.239712 41.77354, 16.0675 45.7407)"
406,LDZA_ZBAA,0.0,0.0,0.0,0.0,0,0.0,0.0,Beijing,Zagreb,POINT (116.6031 40.0799),POINT (16.0675 45.7407),"LINESTRING (116.6031 40.0799, 16.0675 45.7407)","LINESTRING (116.6031 40.0799, 12.239712 41.77354, 16.0675 45.7407)"
407,LDZA_ZSPD,0.0,0.0,0.0,0.0,0,0.0,0.0,Shanghai,Zagreb,POINT (121.8083 31.1443),POINT (16.0675 45.7407),"LINESTRING (121.8083 31.1443, 16.0675 45.7407)","LINESTRING (121.8083 31.1443, 12.239712 41.77354, 16.0675 45.7407)"
408,LEMD_LFPG,0.0,2.0,0.0,240.0,0,240.0,2.0,Paris,Madrid,POINT (2.55 49.0128),POINT (-3.5626 40.4719),"LINESTRING (2.55 49.0128, -3.5626 40.4719)","LINESTRING (2.55 49.0128, 12.239712 41.77354, -3.5626 40.4719)"
409,LEMD_LFQQ,0.0,0.0,0.0,0.0,0,0.0,0.0,Madrid,Lille,POINT (-3.5626 40.4719),POINT (3.1025 50.5669),"LINESTRING (-3.5626 40.4719, 3.1025 50.5669)","LINESTRING (-3.5626 40.4719, 12.239712 41.77354, 3.1025 50.5669)"
410,LEMD_LGAV,0.0,0.0,0.0,0.0,0,0.0,0.0,Madrid,Athens,POINT (-3.5626 40.4719),POINT (23.948 37.9362),"LINESTRING (-3.5626 40.4719, 23.948 37.9362)","LINESTRING (-3.5626 40.4719, 12.239712 41.77354, 23.948 37.9362)"
411,LEMD_LIRF,0.0,10.0,2.0,200.0,1512,1712.0,12.0,Rome,Madrid,POINT (12.239712 41.77354),POINT (-3.5626 40.4719),"LINESTRING (12.239712 41.77354, -3.5626 40.4719)","LINESTRING (12.239712 41.77354, 12.239712 41.77354, -3.5626 40.4719)"
412,LEMD_LKPR,0.0,0.0,0.0,0.0,0,0.0,0.0,Madrid,Parague,POINT (-3.5626 40.4719),POINT (14.2632 50.1018),"LINESTRING (-3.5626 40.4719, 14.2632 50.1018)","LINESTRING (-3.5626 40.4719, 12.239712 41.77354, 14.2632 50.1018)"
413,LEMD_LPPT,2.0,0.0,0.0,112.0,0,112.0,2.0,Madrid,Lisbon,POINT (-3.5626 40.4719),POINT (-9.1359 38.7813),"LINESTRING (-3.5626 40.4719, -9.1359 38.7813)","LINESTRING (-3.5626 40.4719, 12.239712 41.77354, -9.1359 38.7813)"
414,LEMD_LTFM,0.0,0.0,0.0,0.0,0,0.0,0.0,Madrid,Instabul,POINT (-3.5626 40.4719),POINT (28.7425 41.2593),"LINESTRING (-3.5626 40.4719, 28.7425 41.2593)","LINESTRING (-3.5626 40.4719, 12.239712 41.77354, 28.7425 41.2593)"
415,LEMD_MMMX,0.0,0.0,0.0,0.0,0,0.0,0.0,Mexico city,Madrid,POINT (-99.0719 19.4361),POINT (-3.5626 40.4719),"LINESTRING (-99.0719 19.4361, -3.5626 40.4719)","LINESTRING (-99.0719 19.4361, 12.239712 41.77354, -3.5626 40.4719)"
416,LEMD_OMDB,0.0,0.0,0.0,0.0,0,0.0,0.0,Madrid,Dubai,POINT (-3.5626 40.4719),POINT (55.3641 25.2566),"LINESTRING (-3.5626 40.4719, 55.3641 25.2566)","LINESTRING (-3.5626 40.4719, 12.239712 41.77354, 55.3641 25.2566)"
417,LEMD_RJAA,0.0,0.0,0.0,0.0,0,0.0,0.0,Tokyo,Madrid,POINT (140.3843 35.7702),POINT (-3.5626 40.4719),"LINESTRING (140.3843 35.7702, -3.5626 40.4719)","LINESTRING (140.3843 35.7702, 12.239712 41.77354, -3.5626 40.4719)"
418,LEMD_SAEZ,0.0,0.0,0.0,0.0,0,0.0,0.0,Buenos Aires,Madrid,POINT (-58.5373 -34.8165),POINT (-3.5626 40.4719),"LINESTRING (-58.5373 -34.8165, -3.5626 40.4719)","LINESTRING (-58.5373 -34.8165, 12.239712 41.77354, -3.5626 40.4719)"
419,LEMD_SBGL,0.0,0.0,0.0,0.0,0,0.0,0.0,Rio de Janeiro,Madrid,POINT (-43.2566 -22.8053),POINT (-3.5626 40.4719),"LINESTRING (-43.2566 -22.8053, -3.5626 40.4719)","LINESTRING (-43.2566 -22.8053, 12.239712 41.77354, -3.5626 40.4719)"
420,LEMD_VIDP,0.0,0.0,0.0,0.0,0,0.0,0.0,Madrid,New Delhi,POINT (-3.5626 40.4719),POINT (77.1006 28.5567),"LINESTRING (-3.5626 40.4719, 77.1006 28.5567)","LINESTRING (-3.5626 40.4719, 12.239712 41.77354, 77.1006 28.5567)"
421,LEMD_ZBAA,0.0,0.0,0.0,0.0,0,0.0,0.0,Madrid,Beijing,POINT (-3.5626 40.4719),POINT (116.6031 40.0799),"LINESTRING (-3.5626 40.4719, 116.6031 40.0799)","LINESTRING (-3.5626 40.4719, 12.239712 41.77354, 116.6031 40.0799)"
422,LEMD_ZSPD,0.0,0.0,0.0,0.0,0,0.0,0.0,Madrid,Shanghai,POINT (-3.5626 40.4719),POINT (121.8083 31.1443),"LINESTRING (-3.5626 40.4719, 121.8083 31.1443)","LINESTRING (-3.5626 40.4719, 12.239712 41.77354, 121.8083 31.1443)"
423,LFPG_LFQQ,5.0,0.0,0.0,276.0,0,276.0,5.0,Paris,Lille,POINT (2.55 49.0128),POINT (3.1025 50.5669),"LINESTRING (2.55 49.0128, 3.1025 50.5669)","LINESTRING (2.55 49.0128, 12.239712 41.77354, 3.1025 50.5669)"
424,LFPG_LGAV,0.0,0.0,0.0,0.0,0,0.0,0.0,Paris,Athens,POINT (2.55 49.0128),POINT (23.948 37.9362),"LINESTRING (2.55 49.0128, 23.948 37.9362)","LINESTRING (2.55 49.0128, 12.239712 41.77354, 23.948 37.9362)"
425,LFPG_LIRF,0.0,4.0,0.0,370.0,110,480.0,4.0,Rome,Paris,POINT (12.239712 41.77354),POINT (2.55 49.0128),"LINESTRING (12.239712 41.77354, 2.55 49.0128)","LINESTRING (12.239712 41.77354, 12.239712 41.77354, 2.55 49.0128)"
426,LFPG_LKPR,3.0,0.0,0.0,168.0,0,168.0,3.0,Paris,Parague,POINT (2.55 49.0128),POINT (14.2632 50.1018),"LINESTRING (2.55 49.0128, 14.2632 50.1018)","LINESTRING (2.55 49.0128, 12.239712 41.77354, 14.2632 50.1018)"
427,LFPG_LPPT,0.0,0.0,0.0,0.0,0,0.0,0.0,Paris,Lisbon,POINT (2.55 49.0128),POINT (-9.1359 38.7813),"LINESTRING (2.55 49.0128, -9.1359 38.7813)","LINESTRING (2.55 49.0128, 12.239712 41.77354, -9.1359 38.7813)"
428,LFPG_LTFM,0.0,0.0,0.0,0.0,0,0.0,0.0,Paris,Instabul,POINT (2.55 49.0128),POINT (28.7425 41.2593),"LINESTRING (2.55 49.0128, 28.7425 41.2593)","LINESTRING (2.55 49.0128, 12.239712 41.77354, 28.7425 41.2593)"
429,LFPG_MMMX,0.0,0.0,0.0,0.0,0,0.0,0.0,Paris,Mexico city,POINT (2.55 49.0128),POINT (-99.0719 19.4361),"LINESTRING (2.55 49.0128, -99.0719 19.4361)","LINESTRING (2.55 49.0128, 12.239712 41.77354, -99.0719 19.4361)"
430,LFPG_OMDB,0.0,0.0,0.0,0.0,0,0.0,0.0,Paris,Dubai,POINT (2.55 49.0128),POINT (55.3641 25.2566),"LINESTRING (2.55 49.0128, 55.3641 25.2566)","LINESTRING (2.55 49.0128, 12.239712 41.77354, 55.3641 25.2566)"
431,LFPG_RJAA,0.0,0.0,0.0,0.0,0,0.0,0.0,Tokyo,Paris,POINT (140.3843 35.7702),POINT (2.55 49.0128),"LINESTRING (140.3843 35.7702, 2.55 49.0128)","LINESTRING (140.3843 35.7702, 12.239712 41.77354, 2.55 49.0128)"
432,LFPG_SAEZ,0.0,0.0,0.0,0.0,0,0.0,0.0,Paris,Buenos Aires,POINT (2.55 49.0128),POINT (-58.5373 -34.8165),"LINESTRING (2.55 49.0128, -58.5373 -34.8165)","LINESTRING (2.55 49.0128, 12.239712 41.77354, -58.5373 -34.8165)"
433,LFPG_SBGL,0.0,0.0,0.0,0.0,0,0.0,0.0,Paris,Rio de Janeiro,POINT (2.55 49.0128),POINT (-43.2566 -22.8053),"LINESTRING (2.55 49.0128, -43.2566 -22.8053)","LINESTRING (2.55 49.0128, 12.239712 41.77354, -43.2566 -22.8053)"
434,LFPG_VIDP,0.0,0.0,0.0,0.0,0,0.0,0.0,Paris,New Delhi,POINT (2.55 49.0128),POINT (77.1006 28.5567),"LINESTRING (2.55 49.0128, 77.1006 28.5567)","LINESTRING (2.55 49.0128, 12.239712 41.77354, 77.1006 28.5567)"
435,LFPG_ZBAA,0.0,0.0,0.0,0.0,0,0.0,0.0,Paris,Beijing,POINT (2.55 49.0128),POINT (116.6031 40.0799),"LINESTRING (2.55 49.0128, 116.6031 40.0799)","LINESTRING (2.55 49.0128, 12.239712 41.77354, 116.6031 40.0799)"
436,LFPG_ZSPD,0.0,0.0,0.0,0.0,0,0.0,0.0,Paris,Shanghai,POINT (2.55 49.0128),POINT (121.8083 31.1443),"LINESTRING (2.55 49.0128, 121.8083 31.1443)","LINESTRING (2.55 49.0128, 12.239712 41.77354, 121.8083 31.1443)"
437,LFQQ_LGAV,0.0,0.0,0.0,0.0,0,0.0,0.0,Athens,Lille,POINT (23.948 37.9362),POINT (3.1025 50.5669),"LINESTRING (23.948 37.9362, 3.1025 50.5669)","LINESTRING (23.948 37.9362, 12.239712 41.77354, 3.1025 50.5669)"
438,LFQQ_LIRF,2.0,0.0,0.0,99.0,13,112.0,2.0,Rome,Lille,POINT (12.239712 41.77354),POINT (3.1025 50.5669),"LINESTRING (12.239712 41.77354, 3.1025 50.5669)","LINESTRING (12.239712 41.77354, 12.239712 41.77354, 3.1025 50.5669)"
439,LFQQ_LKPR,0.0,0.0,0.0,0.0,0,0.0,0.0,Parague,Lille,POINT (14.2632 50.1018),POINT (3.1025 50.5669),"LINESTRING (14.2632 50.1018, 3.1025 50.5669)","LINESTRING (14.2632 50.1018, 12.239712 41.77354, 3.1025 50.5669)"
440,LFQQ_LPPT,0.0,0.0,0.0,0.0,0,0.0,0.0,Lille,Lisbon,POINT (3.1025 50.5669),POINT (-9.1359 38.7813),"LINESTRING (3.1025 50.5669, -9.1359 38.7813)","LINESTRING (3.1025 50.5669, 12.239712 41.77354, -9.1359 38.7813)"
441,LFQQ_LTFM,0.0,0.0,0.0,0.0,0,0.0,0.0,Instabul,Lille,POINT (28.7425 41.2593),POINT (3.1025 50.5669),"LINESTRING (28.7425 41.2593, 3.1025 50.5669)","LINESTRING (28.7425 41.2593, 12.239712 41.77354, 3.1025 50.5669)"
442,LFQQ_MMMX,0.0,0.0,0.0,0.0,0,0.0,0.0,Mexico city,Lille,POINT (-99.0719 19.4361),POINT (3.1025 50.5669),"LINESTRING (-99.0719 19.4361, 3.1025 50.5669)","LINESTRING (-99.0719 19.4361, 12.239712 41.77354, 3.1025 50.5669)"
443,LFQQ_OMDB,0.0,0.0,0.0,0.0,0,0.0,0.0,Dubai,Lille,POINT (55.3641 25.2566),POINT (3.1025 50.5669),"LINESTRING (55.3641 25.2566, 3.1025 50.5669)","LINESTRING (55.3641 25.2566, 12.239712 41.77354, 3.1025 50.5669)"
444,LFQQ_RJAA,0.0,0.0,0.0,0.0,0,0.0,0.0,Tokyo,Lille,POINT (140.3843 35.7702),POINT (3.1025 50.5669),"LINESTRING (140.3843 35.7702, 3.1025 50.5669)","LINESTRING (140.3843 35.7702, 12.239712 41.77354, 3.1025 50.5669)"
445,LFQQ_SAEZ,0.0,0.0,0.0,0.0,0,0.0,0.0,Buenos Aires,Lille,POINT (-58.5373 -34.8165),POINT (3.1025 50.5669),"LINESTRING (-58.5373 -34.8165, 3.1025 50.5669)","LINESTRING (-58.5373 -34.8165, 12.239712 41.77354, 3.1025 50.5669)"
446,LFQQ_SBGL,0.0,0.0,0.0,0.0,0,0.0,0.0,Rio de Janeiro,Lille,POINT (-43.2566 -22.8053),POINT (3.1025 50.5669),"LINESTRING (-43.2566 -22.8053, 3.1025 50.5669)","LINESTRING (-43.2566 -22.8053, 12.239712 41.77354, 3.1025 50.5669)"
447,LFQQ_VIDP,0.0,0.0,0.0,0.0,0,0.0,0.0,New Delhi,Lille,POINT (77.1006 28.5567),POINT (3.1025 50.5669),"LINESTRING (77.1006 28.5567, 3.1025 50.5669)","LINESTRING (77.1006 28.5567, 12.239712 41.77354, 3.1025 50.5669)"
448,LFQQ_ZBAA,0.0,0.0,0.0,0.0,0,0.0,0.0,Beijing,Lille,POINT (116.6031 40.0799),POINT (3.1025 50.5669),"LINESTRING (116.6031 40.0799, 3.1025 50.5669)","LINESTRING (116.6031 40.0799, 12.239712 41.77354, 3.1025 50.5669)"
449,LFQQ_ZSPD,0.0,0.0,0.0,0.0,0,0.0,0.0,Shanghai,Lille,POINT (121.8083 31.1443),POINT (3.1025 50.5669),"LINESTRING (121.8083 31.1443, 3.1025 50.5669)","LINESTRING (121.8083 31.1443, 12.239712 41.77354, 3.1025 50.5669)"
450,LGAV_LIRF,0.0,8.0,0.0,152.0,808,960.0,8.0,Rome,Athens,POINT (12.239712 41.77354),POINT (23.948 37.9362),"LINESTRING (12.239712 41.77354, 23.948 37.9362)","LINESTRING (12.239712 41.77354, 12.239712 41.77354, 23.948 37.9362)"
451,LGAV_LKPR,0.0,0.0,0.0,0.0,0,0.0,0.0,Athens,Parague,POINT (23.948 37.9362),POINT (14.2632 50.1018),"LINESTRING (23.948 37.9362, 14.2632 50.1018)","LINESTRING (23.948 37.9362, 12.239712 41.77354, 14.2632 50.1018)"
452,LGAV_LPPT,0.0,0.0,0.0,0.0,0,0.0,0.0,Athens,Lisbon,POINT (23.948 37.9362),POINT (-9.1359 38.7813),"LINESTRING (23.948 37.9362, -9.1359 38.7813)","LINESTRING (23.948 37.9362, 12.239712 41.77354, -9.1359 38.7813)"
453,LGAV_LTFM,0.0,2.0,0.0,240.0,0,240.0,2.0,Instabul,Athens,POINT (28.7425 41.2593),POINT (23.948 37.9362),"LINESTRING (28.7425 41.2593, 23.948 37.9362)","LINESTRING (28.7425 41.2593, 12.239712 41.77354, 23.948 37.9362)"
454,LGAV_MMMX,0.0,0.0,0.0,0.0,0,0.0,0.0,Mexico city,Athens,POINT (-99.0719 19.4361),POINT (23.948 37.9362),"LINESTRING (-99.0719 19.4361, 23.948 37.9362)","LINESTRING (-99.0719 19.4361, 12.239712 41.77354, 23.948 37.9362)"
455,LGAV_OMDB,0.0,0.0,0.0,0.0,0,0.0,0.0,Dubai,Athens,POINT (55.3641 25.2566),POINT (23.948 37.9362),"LINESTRING (55.3641 25.2566, 23.948 37.9362)","LINESTRING (55.3641 25.2566, 12.239712 41.77354, 23.948 37.9362)"
456,LGAV_RJAA,0.0,0.0,0.0,0.0,0,0.0,0.0,Tokyo,Athens,POINT (140.3843 35.7702),POINT (23.948 37.9362),"LINESTRING (140.3843 35.7702, 23.948 37.9362)","LINESTRING (140.3843 35.7702, 12.239712 41.77354, 23.948 37.9362)"
457,LGAV_SAEZ,0.0,0.0,0.0,0.0,0,0.0,0.0,Buenos Aires,Athens,POINT (-58.5373 -34.8165),POINT (23.948 37.9362),"LINESTRING (-58.5373 -34.8165, 23.948 37.9362)","LINESTRING (-58.5373 -34.8165, 12.239712 41.77354, 23.948 37.9362)"
458,LGAV_SBGL,0.0,0.0,0.0,0.0,0,0.0,0.0,Rio de Janeiro,Athens,POINT (-43.2566 -22.8053),POINT (23.948 37.9362),"LINESTRING (-43.2566 -22.8053, 23.948 37.9362)","LINESTRING (-43.2566 -22.8053, 12.239712 41.77354, 23.948 37.9362)"
459,LGAV_VIDP,0.0,0.0,0.0,0.0,0,0.0,0.0,New Delhi,Athens,POINT (77.1006 28.5567),POINT (23.948 37.9362),"LINESTRING (77.1006 28.5567, 23.948 37.9362)","LINESTRING (77.1006 28.5567, 12.239712 41.77354, 23.948 37.9362)"
460,LGAV_ZBAA,0.0,0.0,0.0,0.0,0,0.0,0.0,Beijing,Athens,POINT (116.6031 40.0799),POINT (23.948 37.9362),"LINESTRING (116.6031 40.0799, 23.948 37.9362)","LINESTRING (116.6031 40.0799, 12.239712 41.77354, 23.948 37.9362)"
461,LGAV_ZSPD,0.0,0.0,0.0,0.0,0,0.0,0.0,Shanghai,Athens,POINT (121.8083 31.1443),POINT (23.948 37.9362),"LINESTRING (121.8083 31.1443, 23.948 37.9362)","LINESTRING (121.8083 31.1443, 12.239712 41.77354, 23.948 37.9362)"
462,LIRF_LKPR,0.0,2.0,0.0,115.0,125,240.0,2.0,Rome,Parague,POINT (12.239712 41.77354),POINT (14.2632 50.1018),"LINESTRING (12.239712 41.77354, 14.2632 50.1018)","LINESTRING (12.239712 41.77354, 12.239712 41.77354, 14.2632 50.1018)"
463,LIRF_LPPT,0.0,4.0,2.0,106.0,886,992.0,6.0,Rome,Lisbon,POINT (12.239712 41.77354),POINT (-9.1359 38.7813),"LINESTRING (12.239712 41.77354, -9.1359 38.7813)","LINESTRING (12.239712 41.77354, 12.239712 41.77354, -9.1359 38.7813)"
464,LIRF_LTFM,0.0,14.0,0.0,274.0,1406,1680.0,14.0,Rome,Instabul,POINT (12.239712 41.77354),POINT (28.7425 41.2593),"LINESTRING (12.239712 41.77354, 28.7425 41.2593)","LINESTRING (12.239712 41.77354, 12.239712 41.77354, 28.7425 41.2593)"
465,LIRF_MMMX,0.0,0.0,2.0,194.0,318,512.0,2.0,Rome,Mexico city,POINT (12.239712 41.77354),POINT (-99.0719 19.4361),"LINESTRING (12.239712 41.77354, -99.0719 19.4361)","LINESTRING (12.239712 41.77354, 12.239712 41.77354, -99.0719 19.4361)"
466,LIRF_OMDB,0.0,0.0,2.0,116.0,396,512.0,2.0,Rome,Dubai,POINT (12.239712 41.77354),POINT (55.3641 25.2566),"LINESTRING (12.239712 41.77354, 55.3641 25.2566)","LINESTRING (12.239712 41.77354, 12.239712 41.77354, 55.3641 25.2566)"
