,ICAO Code_origin,ICAO Code_destination,City Name_origin,City Name_destination,Origin,Destination,Direct_flights,Transfer_flights,Total_flights_AC_1,Total_flights_AC_2,Total_flights_AC_3,Direct_pax,Transfering_pax,OD_pair,Total pax,Total flights
815,LGAV,EIDW,Athens,Dublin,POINT (23.948 37.9362),POINT (-6.2701 53.4213),"LINESTRING (23.948 37.9362, -6.2701 53.4213)","LINESTRING (23.948 37.9362, 2.55 49.0128, -6.2701 53.4213)",0.0,0.0,0.0,0.0,0,EIDW_LGAV,0.0,0.0
817,LGAV,BIKF,Athens,Reykjavik,POINT (23.948 37.9362),POINT (-21.9466 64.1318),"LINESTRING (23.948 37.9362, -21.9466 64.1318)","LINESTRING (23.948 37.9362, 2.55 49.0128, -21.9466 64.1318)",0.0,0.0,0.0,0.0,0,BIKF_LGAV,0.0,0.0
818,LGAV,EETN,Athens,Tallinn,POINT (23.948 37.9362),POINT (24.8165 59.4144),"LINESTRING (23.948 37.9362, 24.8165 59.4144)","LINESTRING (23.948 37.9362, 2.55 49.0128, 24.8165 59.4144)",0.0,0.0,0.0,0.0,0,EETN_LGAV,0.0,0.0
819,LGAV,LKPR,Athens,Parague,POINT (23.948 37.9362),POINT (14.2632 50.1018),"LINESTRING (23.948 37.9362, 14.2632 50.1018)","LINESTRING (23.948 37.9362, 2.55 49.0128, 14.2632 50.1018)",-0.0,0.0,0.0,-0.0,0,LGAV_LKPR,0.0,0.0
820,LGAV,FACT,Athens,Cape town,POINT (23.948 37.9362),POINT (18.6021 -33.9715),"LINESTRING (23.948 37.9362, 18.6021 -33.9715)","LINESTRING (23.948 37.9362, 2.55 49.0128, 18.6021 -33.9715)",0.0,0.0,0.0,0.0,0,FACT_LGAV,0.0,0.0
821,LGAV,ESSA,Athens,Stockholm,POINT (23.948 37.9362),POINT (17.9186 59.6519),"LINESTRING (23.948 37.9362, 17.9186 59.6519)","LINESTRING (23.948 37.9362, 2.55 49.0128, 17.9186 59.6519)",-0.0,0.0,0.0,-0.0,0,ESSA_LGAV,0.0,0.0
822,LGAV,EGPH,Athens,Edinburgh,POINT (23.948 37.9362),POINT (-3.3725 55.95),"LINESTRING (23.948 37.9362, -3.3725 55.95)","LINESTRING (23.948 37.9362, 2.55 49.0128, -3.3725 55.95)",0.0,0.0,0.0,0.0,0,EGPH_LGAV,0.0,0.0
823,LGAV,LFQQ,Athens,Lille,POINT (23.948 37.9362),POINT (3.1025 50.5669),"LINESTRING (23.948 37.9362, 3.1025 50.5669)","LINESTRING (23.948 37.9362, 2.55 49.0128, 3.1025 50.5669)",-0.0,0.0,0.0,-0.0,0,LFQQ_LGAV,0.0,0.0
824,LGAV,LPPT,Athens,Lisbon,POINT (23.948 37.9362),POINT (-9.1359 38.7813),"LINESTRING (23.948 37.9362, -9.1359 38.7813)","LINESTRING (23.948 37.9362, 2.55 49.0128, -9.1359 38.7813)",0.0,0.0,0.0,0.0,0,LGAV_LPPT,0.0,0.0
825,BIKF,LIRF,Reykjavik,Rome,POINT (-21.9466 64.1318),POINT (12.239712 41.77354),"LINESTRING (-21.9466 64.1318, 12.239712 41.77354)","LINESTRING (-21.9466 64.1318, 2.55 49.0128, 12.239712 41.77354)",0.0,0.0,0.0,0.0,0,BIKF_LIRF,0.0,0.0
826,BIKF,EDDT,Reykjavik,Berlin,POINT (-21.9466 64.1318),POINT (13.2877 52.5597),"LINESTRING (-21.9466 64.1318, 13.2877 52.5597)","LINESTRING (-21.9466 64.1318, 2.55 49.0128, 13.2877 52.5597)",0.0,0.0,0.0,0.0,0,BIKF_EDDT,0.0,0.0
827,BIKF,RJAA,Reykjavik,Tokyo,POINT (-21.9466 64.1318),POINT (140.3843 35.7702),"LINESTRING (-21.9466 64.1318, 140.3843 35.7702)","LINESTRING (-21.9466 64.1318, 2.55 49.0128, 140.3843 35.7702)",0.0,0.0,0.0,0.0,0,BIKF_RJAA,0.0,0.0
828,BIKF,EDDM,Reykjavik,Munich,POINT (-21.9466 64.1318),POINT (11.7861 48.3538),"LINESTRING (-21.9466 64.1318, 11.7861 48.3538)","LINESTRING (-21.9466 64.1318, 2.55 49.0128, 11.7861 48.3538)",0.0,0.0,0.0,0.0,0,BIKF_EDDM,0.0,0.0
829,BIKF,LFPG,Reykjavik,Paris,POINT (-21.9466 64.1318),POINT (2.55 49.0128),"LINESTRING (-21.9466 64.1318, 2.55 49.0128)","LINESTRING (-21.9466 64.1318, 2.55 49.0128, 2.55 49.0128)",0.0,1.0,0.0,29.0,91,BIKF_LFPG,120.0,1.0
830,BIKF,SAEZ,Reykjavik,Buenos Aires,POINT (-21.9466 64.1318),POINT (-58.5373 -34.8165),"LINESTRING (-21.9466 64.1318, -58.5373 -34.8165)","LINESTRING (-21.9466 64.1318, 2.55 49.0128, -58.5373 -34.8165)",0.0,0.0,0.0,0.0,0,BIKF_SAEZ,0.0,0.0
831,BIKF,CYYZ,Reykjavik,Toronto,POINT (-21.9466 64.1318),POINT (-79.6145 43.6817),"LINESTRING (-21.9466 64.1318, -79.6145 43.6817)","LINESTRING (-21.9466 64.1318, 2.55 49.0128, -79.6145 43.6817)",0.0,0.0,0.0,0.0,0,BIKF_CYYZ,0.0,0.0
832,BIKF,MMMX,Reykjavik,Mexico city,POINT (-21.9466 64.1318),POINT (-99.0719 19.4361),"LINESTRING (-21.9466 64.1318, -99.0719 19.4361)","LINESTRING (-21.9466 64.1318, 2.55 49.0128, -99.0719 19.4361)",0.0,0.0,0.0,0.0,0,BIKF_MMMX,0.0,0.0
833,BIKF,CYVR,Reykjavik,Vancouver,POINT (-21.9466 64.1318),POINT (-123.1788 49.1951),"LINESTRING (-21.9466 64.1318, -123.1788 49.1951)","LINESTRING (-21.9466 64.1318, 2.55 49.0128, -123.1788 49.1951)",0.0,0.0,0.0,0.0,0,BIKF_CYVR,0.0,0.0
834,BIKF,EDDF,Reykjavik,Frankfurt,POINT (-21.9466 64.1318),POINT (8.5706 50.0333),"LINESTRING (-21.9466 64.1318, 8.5706 50.0333)","LINESTRING (-21.9466 64.1318, 2.55 49.0128, 8.5706 50.0333)",0.0,0.0,0.0,0.0,0,BIKF_EDDF,0.0,0.0
835,BIKF,KJFK,Reykjavik,New York,POINT (-21.9466 64.1318),POINT (-73.7797 40.6446),"LINESTRING (-21.9466 64.1318, -73.7797 40.6446)","LINESTRING (-21.9466 64.1318, 2.55 49.0128, -73.7797 40.6446)",0.0,0.0,0.0,0.0,0,BIKF_KJFK,0.0,0.0
836,BIKF,SBGL,Reykjavik,Rio de Janeiro,POINT (-21.9466 64.1318),POINT (-43.2566 -22.8053),"LINESTRING (-21.9466 64.1318, -43.2566 -22.8053)","LINESTRING (-21.9466 64.1318, 2.55 49.0128, -43.2566 -22.8053)",0.0,0.0,0.0,0.0,0,BIKF_SBGL,0.0,0.0
837,BIKF,LEMD,Reykjavik,Madrid,POINT (-21.9466 64.1318),POINT (-3.5626 40.4719),"LINESTRING (-21.9466 64.1318, -3.5626 40.4719)","LINESTRING (-21.9466 64.1318, 2.55 49.0128, -3.5626 40.4719)",0.0,0.0,0.0,0.0,0,BIKF_LEMD,0.0,0.0
838,BIKF,ZSPD,Reykjavik,Shanghai,POINT (-21.9466 64.1318),POINT (121.8083 31.1443),"LINESTRING (-21.9466 64.1318, 121.8083 31.1443)","LINESTRING (-21.9466 64.1318, 2.55 49.0128, 121.8083 31.1443)",0.0,0.0,0.0,0.0,0,BIKF_ZSPD,0.0,0.0
839,BIKF,OMDB,Reykjavik,Dubai,POINT (-21.9466 64.1318),POINT (55.3641 25.2566),"LINESTRING (-21.9466 64.1318, 55.3641 25.2566)","LINESTRING (-21.9466 64.1318, 2.55 49.0128, 55.3641 25.2566)",0.0,0.0,0.0,0.0,0,BIKF_OMDB,0.0,0.0
840,BIKF,LTFM,Reykjavik,Instabul,POINT (-21.9466 64.1318),POINT (28.7425 41.2593),"LINESTRING (-21.9466 64.1318, 28.7425 41.2593)","LINESTRING (-21.9466 64.1318, 2.55 49.0128, 28.7425 41.2593)",0.0,0.0,0.0,0.0,0,BIKF_LTFM,0.0,0.0
841,BIKF,ZBAA,Reykjavik,Beijing,POINT (-21.9466 64.1318),POINT (116.6031 40.0799),"LINESTRING (-21.9466 64.1318, 116.6031 40.0799)","LINESTRING (-21.9466 64.1318, 2.55 49.0128, 116.6031 40.0799)",0.0,0.0,0.0,0.0,0,BIKF_ZBAA,0.0,0.0
842,BIKF,VIDP,Reykjavik,New Delhi,POINT (-21.9466 64.1318),POINT (77.1006 28.5567),"LINESTRING (-21.9466 64.1318, 77.1006 28.5567)","LINESTRING (-21.9466 64.1318, 2.55 49.0128, 77.1006 28.5567)",0.0,0.0,0.0,0.0,0,BIKF_VIDP,0.0,0.0
843,BIKF,EFRO,Reykjavik,Rovaniemi,POINT (-21.9466 64.1318),POINT (25.8275 66.558),"LINESTRING (-21.9466 64.1318, 25.8275 66.558)","LINESTRING (-21.9466 64.1318, 2.55 49.0128, 25.8275 66.558)",0.0,0.0,0.0,0.0,0,BIKF_EFRO,0.0,0.0
844,BIKF,EHEH,Reykjavik,Eindhoven,POINT (-21.9466 64.1318),POINT (5.3784 51.4505),"LINESTRING (-21.9466 64.1318, 5.3784 51.4505)","LINESTRING (-21.9466 64.1318, 2.55 49.0128, 5.3784 51.4505)",0.0,0.0,0.0,0.0,0,BIKF_EHEH,0.0,0.0
845,BIKF,EFHK,Reykjavik,Helsinki,POINT (-21.9466 64.1318),POINT (24.9633 60.3172),"LINESTRING (-21.9466 64.1318, 24.9633 60.3172)","LINESTRING (-21.9466 64.1318, 2.55 49.0128, 24.9633 60.3172)",0.0,0.0,0.0,0.0,0,BIKF_EFHK,0.0,0.0
846,BIKF,LDZA,Reykjavik,Zagreb,POINT (-21.9466 64.1318),POINT (16.0675 45.7407),"LINESTRING (-21.9466 64.1318, 16.0675 45.7407)","LINESTRING (-21.9466 64.1318, 2.55 49.0128, 16.0675 45.7407)",0.0,0.0,0.0,0.0,0,BIKF_LDZA,0.0,0.0
847,BIKF,EBBR,Reykjavik,Brussels,POINT (-21.9466 64.1318),POINT (4.4859 50.9002),"LINESTRING (-21.9466 64.1318, 4.4859 50.9002)","LINESTRING (-21.9466 64.1318, 2.55 49.0128, 4.4859 50.9002)",0.0,0.0,0.0,0.0,0,BIKF_EBBR,0.0,0.0
848,BIKF,EIDW,Reykjavik,Dublin,POINT (-21.9466 64.1318),POINT (-6.2701 53.4213),"LINESTRING (-21.9466 64.1318, -6.2701 53.4213)","LINESTRING (-21.9466 64.1318, 2.55 49.0128, -6.2701 53.4213)",0.0,0.0,0.0,0.0,0,BIKF_EIDW,0.0,0.0
849,BIKF,LGAV,Reykjavik,Athens,POINT (-21.9466 64.1318),POINT (23.948 37.9362),"LINESTRING (-21.9466 64.1318, 23.948 37.9362)","LINESTRING (-21.9466 64.1318, 2.55 49.0128, 23.948 37.9362)",0.0,0.0,0.0,0.0,0,BIKF_LGAV,0.0,0.0
851,BIKF,EETN,Reykjavik,Tallinn,POINT (-21.9466 64.1318),POINT (24.8165 59.4144),"LINESTRING (-21.9466 64.1318, 24.8165 59.4144)","LINESTRING (-21.9466 64.1318, 2.55 49.0128, 24.8165 59.4144)",0.0,0.0,0.0,0.0,0,BIKF_EETN,0.0,0.0
852,BIKF,LKPR,Reykjavik,Parague,POINT (-21.9466 64.1318),POINT (14.2632 50.1018),"LINESTRING (-21.9466 64.1318, 14.2632 50.1018)","LINESTRING (-21.9466 64.1318, 2.55 49.0128, 14.2632 50.1018)",0.0,0.0,0.0,0.0,0,BIKF_LKPR,0.0,0.0
853,BIKF,FACT,Reykjavik,Cape town,POINT (-21.9466 64.1318),POINT (18.6021 -33.9715),"LINESTRING (-21.9466 64.1318, 18.6021 -33.9715)","LINESTRING (-21.9466 64.1318, 2.55 49.0128, 18.6021 -33.9715)",0.0,0.0,0.0,0.0,0,BIKF_FACT,0.0,0.0
854,BIKF,ESSA,Reykjavik,Stockholm,POINT (-21.9466 64.1318),POINT (17.9186 59.6519),"LINESTRING (-21.9466 64.1318, 17.9186 59.6519)","LINESTRING (-21.9466 64.1318, 2.55 49.0128, 17.9186 59.6519)",0.0,0.0,0.0,0.0,0,BIKF_ESSA,0.0,0.0
855,BIKF,EGPH,Reykjavik,Edinburgh,POINT (-21.9466 64.1318),POINT (-3.3725 55.95),"LINESTRING (-21.9466 64.1318, -3.3725 55.95)","LINESTRING (-21.9466 64.1318, 2.55 49.0128, -3.3725 55.95)",0.0,0.0,0.0,0.0,0,BIKF_EGPH,0.0,0.0
856,BIKF,LFQQ,Reykjavik,Lille,POINT (-21.9466 64.1318),POINT (3.1025 50.5669),"LINESTRING (-21.9466 64.1318, 3.1025 50.5669)","LINESTRING (-21.9466 64.1318, 2.55 49.0128, 3.1025 50.5669)",0.0,0.0,0.0,0.0,0,BIKF_LFQQ,0.0,0.0
857,BIKF,LPPT,Reykjavik,Lisbon,POINT (-21.9466 64.1318),POINT (-9.1359 38.7813),"LINESTRING (-21.9466 64.1318, -9.1359 38.7813)","LINESTRING (-21.9466 64.1318, 2.55 49.0128, -9.1359 38.7813)",0.0,0.0,0.0,0.0,0,BIKF_LPPT,0.0,0.0
858,EETN,LIRF,Tallinn,Rome,POINT (24.8165 59.4144),POINT (12.239712 41.77354),"LINESTRING (24.8165 59.4144, 12.239712 41.77354)","LINESTRING (24.8165 59.4144, 2.55 49.0128, 12.239712 41.77354)",0.0,0.0,0.0,0.0,0,EETN_LIRF,0.0,0.0
859,EETN,EDDT,Tallinn,Berlin,POINT (24.8165 59.4144),POINT (13.2877 52.5597),"LINESTRING (24.8165 59.4144, 13.2877 52.5597)","LINESTRING (24.8165 59.4144, 2.55 49.0128, 13.2877 52.5597)",-0.0,0.0,0.0,-0.0,0,EDDT_EETN,0.0,0.0
860,EETN,RJAA,Tallinn,Tokyo,POINT (24.8165 59.4144),POINT (140.3843 35.7702),"LINESTRING (24.8165 59.4144, 140.3843 35.7702)","LINESTRING (24.8165 59.4144, 2.55 49.0128, 140.3843 35.7702)",0.0,0.0,0.0,0.0,0,EETN_RJAA,0.0,0.0
861,EETN,EDDM,Tallinn,Munich,POINT (24.8165 59.4144),POINT (11.7861 48.3538),"LINESTRING (24.8165 59.4144, 11.7861 48.3538)","LINESTRING (24.8165 59.4144, 2.55 49.0128, 11.7861 48.3538)",0.0,0.0,0.0,0.0,0,EDDM_EETN,0.0,0.0
862,EETN,LFPG,Tallinn,Paris,POINT (24.8165 59.4144),POINT (2.55 49.0128),"LINESTRING (24.8165 59.4144, 2.55 49.0128)","LINESTRING (24.8165 59.4144, 2.55 49.0128, 2.55 49.0128)",-0.0,1.0,0.0,47.0,73,EETN_LFPG,120.0,1.0
863,EETN,SAEZ,Tallinn,Buenos Aires,POINT (24.8165 59.4144),POINT (-58.5373 -34.8165),"LINESTRING (24.8165 59.4144, -58.5373 -34.8165)","LINESTRING (24.8165 59.4144, 2.55 49.0128, -58.5373 -34.8165)",0.0,0.0,0.0,0.0,0,EETN_SAEZ,0.0,0.0
864,EETN,CYYZ,Tallinn,Toronto,POINT (24.8165 59.4144),POINT (-79.6145 43.6817),"LINESTRING (24.8165 59.4144, -79.6145 43.6817)","LINESTRING (24.8165 59.4144, 2.55 49.0128, -79.6145 43.6817)",0.0,0.0,0.0,0.0,0,CYYZ_EETN,0.0,0.0
865,EETN,MMMX,Tallinn,Mexico city,POINT (24.8165 59.4144),POINT (-99.0719 19.4361),"LINESTRING (24.8165 59.4144, -99.0719 19.4361)","LINESTRING (24.8165 59.4144, 2.55 49.0128, -99.0719 19.4361)",0.0,0.0,0.0,0.0,0,EETN_MMMX,0.0,0.0
866,EETN,CYVR,Tallinn,Vancouver,POINT (24.8165 59.4144),POINT (-123.1788 49.1951),"LINESTRING (24.8165 59.4144, -123.1788 49.1951)","LINESTRING (24.8165 59.4144, 2.55 49.0128, -123.1788 49.1951)",0.0,0.0,0.0,0.0,0,CYVR_EETN,0.0,0.0
867,EETN,EDDF,Tallinn,Frankfurt,POINT (24.8165 59.4144),POINT (8.5706 50.0333),"LINESTRING (24.8165 59.4144, 8.5706 50.0333)","LINESTRING (24.8165 59.4144, 2.55 49.0128, 8.5706 50.0333)",0.0,0.0,0.0,0.0,0,EDDF_EETN,0.0,0.0
868,EETN,KJFK,Tallinn,New York,POINT (24.8165 59.4144),POINT (-73.7797 40.6446),"LINESTRING (24.8165 59.4144, -73.7797 40.6446)","LINESTRING (24.8165 59.4144, 2.55 49.0128, -73.7797 40.6446)",0.0,0.0,0.0,0.0,0,EETN_KJFK,0.0,0.0
869,EETN,SBGL,Tallinn,Rio de Janeiro,POINT (24.8165 59.4144),POINT (-43.2566 -22.8053),"LINESTRING (24.8165 59.4144, -43.2566 -22.8053)","LINESTRING (24.8165 59.4144, 2.55 49.0128, -43.2566 -22.8053)",0.0,0.0,0.0,0.0,0,EETN_SBGL,0.0,0.0
870,EETN,LEMD,Tallinn,Madrid,POINT (24.8165 59.4144),POINT (-3.5626 40.4719),"LINESTRING (24.8165 59.4144, -3.5626 40.4719)","LINESTRING (24.8165 59.4144, 2.55 49.0128, -3.5626 40.4719)",0.0,0.0,0.0,0.0,0,EETN_LEMD,0.0,0.0
871,EETN,ZSPD,Tallinn,Shanghai,POINT (24.8165 59.4144),POINT (121.8083 31.1443),"LINESTRING (24.8165 59.4144, 121.8083 31.1443)","LINESTRING (24.8165 59.4144, 2.55 49.0128, 121.8083 31.1443)",0.0,0.0,0.0,0.0,0,EETN_ZSPD,0.0,0.0
872,EETN,OMDB,Tallinn,Dubai,POINT (24.8165 59.4144),POINT (55.3641 25.2566),"LINESTRING (24.8165 59.4144, 55.3641 25.2566)","LINESTRING (24.8165 59.4144, 2.55 49.0128, 55.3641 25.2566)",0.0,0.0,0.0,0.0,0,EETN_OMDB,0.0,0.0
873,EETN,LTFM,Tallinn,Instabul,POINT (24.8165 59.4144),POINT (28.7425 41.2593),"LINESTRING (24.8165 59.4144, 28.7425 41.2593)","LINESTRING (24.8165 59.4144, 2.55 49.0128, 28.7425 41.2593)",-0.0,0.0,0.0,-0.0,0,EETN_LTFM,0.0,0.0
874,EETN,ZBAA,Tallinn,Beijing,POINT (24.8165 59.4144),POINT (116.6031 40.0799),"LINESTRING (24.8165 59.4144, 116.6031 40.0799)","LINESTRING (24.8165 59.4144, 2.55 49.0128, 116.6031 40.0799)",0.0,0.0,0.0,0.0,0,EETN_ZBAA,0.0,0.0
875,EETN,VIDP,Tallinn,New Delhi,POINT (24.8165 59.4144),POINT (77.1006 28.5567),"LINESTRING (24.8165 59.4144, 77.1006 28.5567)","LINESTRING (24.8165 59.4144, 2.55 49.0128, 77.1006 28.5567)",0.0,0.0,0.0,0.0,0,EETN_VIDP,0.0,0.0
876,EETN,EFRO,Tallinn,Rovaniemi,POINT (24.8165 59.4144),POINT (25.8275 66.558),"LINESTRING (24.8165 59.4144, 25.8275 66.558)","LINESTRING (24.8165 59.4144, 2.55 49.0128, 25.8275 66.558)",0.0,0.0,0.0,0.0,0,EETN_EFRO,0.0,0.0
877,EETN,EHEH,Tallinn,Eindhoven,POINT (24.8165 59.4144),POINT (5.3784 51.4505),"LINESTRING (24.8165 59.4144, 5.3784 51.4505)","LINESTRING (24.8165 59.4144, 2.55 49.0128, 5.3784 51.4505)",0.0,0.0,0.0,0.0,0,EETN_EHEH,0.0,0.0
878,EETN,EFHK,Tallinn,Helsinki,POINT (24.8165 59.4144),POINT (24.9633 60.3172),"LINESTRING (24.8165 59.4144, 24.9633 60.3172)","LINESTRING (24.8165 59.4144, 2.55 49.0128, 24.9633 60.3172)",-0.0,-0.0,0.0,-0.0,0,EETN_EFHK,0.0,0.0
879,EETN,LDZA,Tallinn,Zagreb,POINT (24.8165 59.4144),POINT (16.0675 45.7407),"LINESTRING (24.8165 59.4144, 16.0675 45.7407)","LINESTRING (24.8165 59.4144, 2.55 49.0128, 16.0675 45.7407)",0.0,0.0,0.0,0.0,0,EETN_LDZA,0.0,0.0
880,EETN,EBBR,Tallinn,Brussels,POINT (24.8165 59.4144),POINT (4.4859 50.9002),"LINESTRING (24.8165 59.4144, 4.4859 50.9002)","LINESTRING (24.8165 59.4144, 2.55 49.0128, 4.4859 50.9002)",0.0,0.0,0.0,0.0,0,EBBR_EETN,0.0,0.0
881,EETN,EIDW,Tallinn,Dublin,POINT (24.8165 59.4144),POINT (-6.2701 53.4213),"LINESTRING (24.8165 59.4144, -6.2701 53.4213)","LINESTRING (24.8165 59.4144, 2.55 49.0128, -6.2701 53.4213)",0.0,0.0,0.0,0.0,0,EETN_EIDW,0.0,0.0
882,EETN,LGAV,Tallinn,Athens,POINT (24.8165 59.4144),POINT (23.948 37.9362),"LINESTRING (24.8165 59.4144, 23.948 37.9362)","LINESTRING (24.8165 59.4144, 2.55 49.0128, 23.948 37.9362)",0.0,0.0,0.0,0.0,0,EETN_LGAV,0.0,0.0
883,EETN,BIKF,Tallinn,Reykjavik,POINT (24.8165 59.4144),POINT (-21.9466 64.1318),"LINESTRING (24.8165 59.4144, -21.9466 64.1318)","LINESTRING (24.8165 59.4144, 2.55 49.0128, -21.9466 64.1318)",0.0,0.0,0.0,0.0,0,BIKF_EETN,0.0,0.0
885,EETN,LKPR,Tallinn,Parague,POINT (24.8165 59.4144),POINT (14.2632 50.1018),"LINESTRING (24.8165 59.4144, 14.2632 50.1018)","LINESTRING (24.8165 59.4144, 2.55 49.0128, 14.2632 50.1018)",0.0,0.0,0.0,0.0,0,EETN_LKPR,0.0,0.0
886,EETN,FACT,Tallinn,Cape town,POINT (24.8165 59.4144),POINT (18.6021 -33.9715),"LINESTRING (24.8165 59.4144, 18.6021 -33.9715)","LINESTRING (24.8165 59.4144, 2.55 49.0128, 18.6021 -33.9715)",0.0,0.0,0.0,0.0,0,EETN_FACT,0.0,0.0
887,EETN,ESSA,Tallinn,Stockholm,POINT (24.8165 59.4144),POINT (17.9186 59.6519),"LINESTRING (24.8165 59.4144, 17.9186 59.6519)","LINESTRING (24.8165 59.4144, 2.55 49.0128, 17.9186 59.6519)",-0.0,0.0,0.0,-0.0,0,EETN_ESSA,0.0,0.0
888,EETN,EGPH,Tallinn,Edinburgh,POINT (24.8165 59.4144),POINT (-3.3725 55.95),"LINESTRING (24.8165 59.4144, -3.3725 55.95)","LINESTRING (24.8165 59.4144, 2.55 49.0128, -3.3725 55.95)",0.0,0.0,0.0,0.0,0,EETN_EGPH,0.0,0.0
889,EETN,LFQQ,Tallinn,Lille,POINT (24.8165 59.4144),POINT (3.1025 50.5669),"LINESTRING (24.8165 59.4144, 3.1025 50.5669)","LINESTRING (24.8165 59.4144, 2.55 49.0128, 3.1025 50.5669)",0.0,0.0,0.0,0.0,0,EETN_LFQQ,0.0,0.0
890,EETN,LPPT,Tallinn,Lisbon,POINT (24.8165 59.4144),POINT (-9.1359 38.7813),"LINESTRING (24.8165 59.4144, -9.1359 38.7813)","LINESTRING (24.8165 59.4144, 2.55 49.0128, -9.1359 38.7813)",0.0,0.0,0.0,0.0,0,EETN_LPPT,0.0,0.0
891,LKPR,LIRF,Parague,Rome,POINT (14.2632 50.1018),POINT (12.239712 41.77354),"LINESTRING (14.2632 50.1018, 12.239712 41.77354)","LINESTRING (14.2632 50.1018, 2.55 49.0128, 12.239712 41.77354)",0.0,0.0,0.0,0.0,0,LIRF_LKPR,0.0,0.0
892,LKPR,EDDT,Parague,Berlin,POINT (14.2632 50.1018),POINT (13.2877 52.5597),"LINESTRING (14.2632 50.1018, 13.2877 52.5597)","LINESTRING (14.2632 50.1018, 2.55 49.0128, 13.2877 52.5597)",1.0,-0.0,0.0,56.0,0,EDDT_LKPR,56.0,1.0
893,LKPR,RJAA,Parague,Tokyo,POINT (14.2632 50.1018),POINT (140.3843 35.7702),"LINESTRING (14.2632 50.1018, 140.3843 35.7702)","LINESTRING (14.2632 50.1018, 2.55 49.0128, 140.3843 35.7702)",0.0,0.0,0.0,0.0,0,LKPR_RJAA,0.0,0.0
894,LKPR,EDDM,Parague,Munich,POINT (14.2632 50.1018),POINT (11.7861 48.3538),"LINESTRING (14.2632 50.1018, 11.7861 48.3538)","LINESTRING (14.2632 50.1018, 2.55 49.0128, 11.7861 48.3538)",1.0,-0.0,0.0,56.0,0,EDDM_LKPR,56.0,1.0
895,LKPR,LFPG,Parague,Paris,POINT (14.2632 50.1018),POINT (2.55 49.0128),"LINESTRING (14.2632 50.1018, 2.55 49.0128)","LINESTRING (14.2632 50.1018, 2.55 49.0128, 2.55 49.0128)",-0.0,3.0,0.0,94.0,266,LFPG_LKPR,360.0,3.0
896,LKPR,SAEZ,Parague,Buenos Aires,POINT (14.2632 50.1018),POINT (-58.5373 -34.8165),"LINESTRING (14.2632 50.1018, -58.5373 -34.8165)","LINESTRING (14.2632 50.1018, 2.55 49.0128, -58.5373 -34.8165)",0.0,0.0,0.0,0.0,0,LKPR_SAEZ,0.0,0.0
897,LKPR,CYYZ,Parague,Toronto,POINT (14.2632 50.1018),POINT (-79.6145 43.6817),"LINESTRING (14.2632 50.1018, -79.6145 43.6817)","LINESTRING (14.2632 50.1018, 2.55 49.0128, -79.6145 43.6817)",0.0,0.0,0.0,0.0,0,CYYZ_LKPR,0.0,0.0
898,LKPR,MMMX,Parague,Mexico city,POINT (14.2632 50.1018),POINT (-99.0719 19.4361),"LINESTRING (14.2632 50.1018, -99.0719 19.4361)","LINESTRING (14.2632 50.1018, 2.55 49.0128, -99.0719 19.4361)",0.0,0.0,0.0,0.0,0,LKPR_MMMX,0.0,0.0
899,LKPR,CYVR,Parague,Vancouver,POINT (14.2632 50.1018),POINT (-123.1788 49.1951),"LINESTRING (14.2632 50.1018, -123.1788 49.1951)","LINESTRING (14.2632 50.1018, 2.55 49.0128, -123.1788 49.1951)",0.0,0.0,0.0,0.0,0,CYVR_LKPR,0.0,0.0
900,LKPR,EDDF,Parague,Frankfurt,POINT (14.2632 50.1018),POINT (8.5706 50.0333),"LINESTRING (14.2632 50.1018, 8.5706 50.0333)","LINESTRING (14.2632 50.1018, 2.55 49.0128, 8.5706 50.0333)",1.0,-0.0,0.0,56.0,0,EDDF_LKPR,56.0,1.0
901,LKPR,KJFK,Parague,New York,POINT (14.2632 50.1018),POINT (-73.7797 40.6446),"LINESTRING (14.2632 50.1018, -73.7797 40.6446)","LINESTRING (14.2632 50.1018, 2.55 49.0128, -73.7797 40.6446)",0.0,0.0,0.0,0.0,0,KJFK_LKPR,0.0,0.0
902,LKPR,SBGL,Parague,Rio de Janeiro,POINT (14.2632 50.1018),POINT (-43.2566 -22.8053),"LINESTRING (14.2632 50.1018, -43.2566 -22.8053)","LINESTRING (14.2632 50.1018, 2.55 49.0128, -43.2566 -22.8053)",0.0,0.0,0.0,0.0,0,LKPR_SBGL,0.0,0.0
903,LKPR,LEMD,Parague,Madrid,POINT (14.2632 50.1018),POINT (-3.5626 40.4719),"LINESTRING (14.2632 50.1018, -3.5626 40.4719)","LINESTRING (14.2632 50.1018, 2.55 49.0128, -3.5626 40.4719)",-0.0,0.0,0.0,-0.0,0,LEMD_LKPR,0.0,0.0
904,LKPR,ZSPD,Parague,Shanghai,POINT (14.2632 50.1018),POINT (121.8083 31.1443),"LINESTRING (14.2632 50.1018, 121.8083 31.1443)","LINESTRING (14.2632 50.1018, 2.55 49.0128, 121.8083 31.1443)",0.0,0.0,0.0,0.0,0,LKPR_ZSPD,0.0,0.0
905,LKPR,OMDB,Parague,Dubai,POINT (14.2632 50.1018),POINT (55.3641 25.2566),"LINESTRING (14.2632 50.1018, 55.3641 25.2566)","LINESTRING (14.2632 50.1018, 2.55 49.0128, 55.3641 25.2566)",0.0,0.0,0.0,0.0,0,LKPR_OMDB,0.0,0.0
